Partido;Local;Equipo;Conferencia;Nivel;ConfRival;NivelRival;Puntos;Ptsencontra;Ganador;T2A;T2I;T3A;T3I;TLA;TLI;Reb;RebO;RebD;Asist;Robos;Tapones;Perdidas;Ptsperdida;Ptscontrataque;Ptszona;Faltas;Tecnicas;Intecionales;T2AR;T2IR;T3AR;T3IR;TLAR;TLIR;RebR;RebOR;RebDR;AsistR;RobosR;TaponesR;PerdidasR;PtsperdidaR;PtscontrataqueR;PtszonaR;FaltasR;TecnicasR;IntencionalesR
400974829;1;Heat;0;1;0;2;90;96;1;34;79;7;31;15;16;49;6;34;17;6;9;19;21;4;44;23;0;0;34;81;6;23;22;26;48;11;30;15;11;5;12;13;4;44;14;1;1
400974830;0;Thunder;1;1;0;0;101;69;1;39;88;13;34;10;14;60;11;41;28;16;8;12;17;16;36;17;1;0;22;78;10;37;15;20;54;12;35;16;9;5;20;18;9;16;16;0;0
400974830;1;Bulls;0;0;1;1;69;101;0;22;78;10;37;15;20;54;12;35;16;9;5;20;18;9;16;16;0;0;39;88;13;34;10;14;60;11;41;28;16;8;12;17;16;36;17;1;0
400974831;0;Rockets;1;2;1;0;89;103;1;29;77;14;38;17;21;51;8;35;18;4;3;19;24;5;30;23;0;0;40;85;14;33;9;12;49;6;36;26;10;6;9;12;18;44;20;1;0
400974831;1;Grizzlies;1;0;1;2;103;89;0;40;85;14;33;9;12;49;6;36;26;10;6;9;12;18;44;20;1;0;29;77;14;38;17;21;51;8;35;18;4;3;19;24;5;30;23;0;0
400974832;0;76ers;0;1;1;0;112;110;0;43;87;16;35;10;14;48;11;31;25;10;1;14;17;16;44;21;0;0;38;74;19;40;15;19;40;3;30;22;7;2;18;17;10;34;15;0;0
400974832;1;Mavericks;1;0;0;1;110;112;1;38;74;19;40;15;19;40;3;30;22;7;2;18;17;10;34;15;0;0;43;87;16;35;10;14;48;11;31;25;10;1;14;17;16;44;21;0;0
400974833;0;Lakers;1;0;1;1;81;96;1;31;81;5;22;14;20;46;14;25;17;12;4;16;22;8;40;20;0;0;37;79;13;31;9;13;56;14;35;18;9;5;23;24;5;36;20;2;0
400974833;1;Jazz;1;1;1;0;96;81;0;37;79;13;31;9;13;56;14;35;18;9;5;23;24;5;36;20;2;0;31;81;5;22;14;20;46;14;25;17;12;4;16;22;8;40;20;0;0
400974834;0;Suns;1;0;1;1;107;114;0;37;87;9;26;24;30;50;12;34;21;12;7;17;19;7;44;23;0;0;40;91;11;26;23;28;62;12;41;27;8;7;15;17;2;44;26;0;0
400974834;1;Trail Blazers;1;1;1;0;114;107;1;40;91;11;26;23;28;62;12;41;27;8;7;15;17;2;44;26;0;0;37;87;9;26;24;30;50;12;34;21;12;7;17;19;7;44;23;0;0
400974835;0;Pistons;0;1;1;1;95;87;1;36;88;9;28;14;21;61;12;38;16;11;6;13;10;22;38;20;1;0;28;84;15;38;16;22;60;15;36;19;6;6;19;22;7;22;18;0;0
400974835;1;Clippers;1;1;0;1;87;95;0;28;84;15;38;16;22;60;15;36;19;6;6;19;22;7;22;18;0;0;36;88;9;28;14;21;61;12;38;16;11;6;13;10;22;38;20;1;0
400974836;0;Bucks;0;2;0;0;117;106;0;44;81;13;26;16;21;47;5;38;30;9;3;14;23;11;42;27;0;0;36;77;13;29;21;26;41;3;28;27;9;2;16;26;7;32;21;0;0
400974836;1;Hawks;0;0;0;2;106;117;1;36;77;13;29;21;26;41;3;28;27;9;2;16;26;7;32;21;0;0;44;81;13;26;16;21;47;5;38;30;9;3;14;23;11;42;27;0;0
400974837;0;Spurs;1;2;0;2;94;97;1;36;90;9;28;13;18;51;12;32;19;12;8;17;12;9;40;11;0;0;36;77;10;22;15;20;54;6;38;21;9;3;19;26;15;34;20;0;0
400974837;1;Pacers;0;2;1;2;97;94;0;36;77;10;22;15;20;54;6;38;21;9;3;19;26;15;34;20;0;0;36;90;9;28;13;18;51;12;32;19;12;8;17;12;9;40;11;0;0
400974838;0;Nuggets;1;1;0;0;124;111;1;47;94;11;20;19;22;49;4;42;23;7;7;6;9;9;54;22;0;0;39;96;12;31;21;31;68;17;39;24;5;4;15;15;17;50;18;1;0
400974838;1;Nets;0;0;1;1;111;124;0;39;96;12;31;21;31;68;17;39;24;5;4;15;15;17;50;18;1;0;47;94;11;20;19;22;49;4;42;23;7;7;6;9;9;54;22;0;0
400974839;0;Magic;0;0;0;1;113;120;1;41;97;11;33;20;26;44;9;30;28;11;4;11;12;10;40;20;0;0;53;97;6;18;8;17;71;12;47;31;6;7;17;19;22;68;24;0;0
400974839;1;Hornets;0;1;0;0;120;113;0;53;97;6;18;8;17;71;12;47;31;6;7;17;19;22;68;24;0;0;41;97;11;33;20;26;44;9;30;28;11;4;11;12;10;40;20;0;0
400974840;0;Wizards;0;2;1;0;110;83;1;40;85;17;34;13;20;55;13;36;28;9;3;17;14;4;30;18;0;0;32;82;6;22;13;16;50;11;32;13;8;2;20;14;6;30;20;0;1
400974840;1;Kings;1;0;0;2;83;110;0;32;82;6;22;13;16;50;11;32;13;8;2;20;14;6;30;20;0;1;40;85;17;34;13;20;55;13;36;28;9;3;17;14;4;30;18;0;0
400974841;0;Knicks;0;0;0;2;114;95;1;42;89;13;28;17;21;57;11;40;27;9;6;14;9;13;36;26;0;0;31;81;10;33;23;27;48;7;34;20;5;5;15;13;4;38;23;0;0
400974841;1;Cavaliers;0;2;0;0;95;114;0;31;81;10;33;23;27;48;7;34;20;5;5;15;13;4;38;23;0;0;42;89;13;28;17;21;57;11;40;27;9;6;14;9;13;36;26;0;0
400974842;0;Pistons;0;1;1;2;115;107;0;43;93;12;27;17;17;42;17;20;22;16;0;14;17;10;50;9;3;0;44;77;10;27;9;12;44;10;30;29;3;11;26;33;22;46;14;0;0
400974842;1;Warriors;1;2;0;1;107;115;1;44;77;10;27;9;12;44;10;30;29;3;11;26;33;22;46;14;0;0;43;93;12;27;17;17;42;17;20;22;16;0;14;17;10;50;9;3;0
400974843;0;Spurs;1;2;0;2;94;108;1;36;87;12;26;10;20;49;12;28;24;8;4;11;12;8;42;14;0;0;42;88;11;31;13;16;61;15;39;24;10;6;15;14;11;54;22;0;0
400974843;1;Celtics;0;2;1;2;108;94;0;42;88;11;31;13;16;61;15;39;24;10;6;15;14;11;54;22;0;0;36;87;12;26;10;20;49;12;28;24;8;4;11;12;8;42;14;0;0
400974844;0;Timberwolves;1;2;0;1;125;122;1;41;91;11;23;32;35;44;10;30;20;16;4;16;27;6;54;25;0;1;49;93;7;27;17;25;61;15;35;17;8;5;24;31;15;66;28;0;0
400974844;1;Heat;0;1;1;2;122;125;0;49;93;7;27;17;25;61;15;35;17;8;5;24;31;15;66;28;0;0;41;91;11;23;32;35;44;10;30;20;16;4;16;27;6;54;25;0;1
400974845;0;Nuggets;1;1;0;0;110;116;1;35;85;18;41;22;31;43;13;23;20;13;5;13;18;16;28;22;0;0;41;82;13;32;21;23;59;11;38;27;8;10;23;33;7;36;27;0;0
400974845;1;Knicks;0;0;1;1;116;110;0;41;82;13;32;21;23;59;11;38;27;8;10;23;33;7;36;27;0;0;35;85;18;41;22;31;43;13;23;20;13;5;13;18;16;28;22;0;0
400974846;0;76ers;0;1;1;2;115;107;0;44;80;10;24;17;24;57;7;41;27;10;4;21;17;6;54;31;1;0;33;83;13;47;28;38;46;10;25;17;12;3;15;21;15;34;23;0;0
400974846;1;Rockets;1;2;0;1;107;115;1;33;83;13;47;28;38;46;10;25;17;12;3;15;21;15;34;23;0;0;44;80;10;24;17;24;57;7;41;27;10;4;21;17;6;54;31;1;0
400974847;0;Hornets;0;1;1;0;104;99;1;37;89;7;17;23;29;66;10;46;15;3;7;12;16;10;38;22;2;0;32;93;8;35;27;33;59;11;37;17;7;8;7;6;14;40;22;1;0
400974847;1;Grizzlies;1;0;0;1;99;104;0;32;93;8;35;27;33;59;11;37;17;7;8;7;6;14;40;22;1;0;37;89;7;17;23;29;66;10;46;15;3;7;12;16;10;38;22;2;0
400974848;0;Magic;0;0;1;1;115;99;0;43;85;16;34;13;18;50;6;37;27;10;1;17;14;12;32;19;0;0;39;85;7;28;14;18;47;9;34;30;9;5;20;25;11;54;22;0;0
400974848;1;Pelicans;1;1;0;0;99;115;1;39;85;7;28;14;18;47;9;34;30;9;5;20;25;11;54;22;0;0;43;85;16;34;13;18;50;6;37;27;10;1;17;14;12;32;19;0;0
400974849;0;Mavericks;1;0;1;1;89;104;1;34;76;12;24;9;11;49;9;33;17;4;3;24;33;2;22;16;0;0;38;81;16;35;12;15;41;6;29;25;16;8;14;12;10;28;17;0;0
400974849;1;Jazz;1;1;1;0;104;89;0;38;81;16;35;12;15;41;6;29;25;16;8;14;12;10;28;17;0;0;34;76;12;24;9;11;49;9;33;17;4;3;24;33;2;22;16;0;0
400974850;0;Raptors;0;2;1;1;99;85;0;39;87;8;24;13;17;58;8;39;17;10;9;10;8;2;46;14;1;0;31;80;8;26;15;19;47;6;32;13;5;7;13;11;0;36;15;0;0
400974850;1;Trail Blazers;1;1;0;2;85;99;1;31;80;8;26;15;19;47;6;32;13;5;7;13;11;0;36;15;0;0;39;87;8;24;13;17;58;8;39;17;10;9;10;8;2;46;14;1;0
400974851;0;Warriors;1;2;1;1;141;113;1;52;89;14;29;23;30;52;14;32;37;8;8;12;19;25;64;23;2;0;39;86;10;25;25;30;44;9;26;21;4;3;15;21;13;40;20;0;0
400974851;1;Clippers;1;1;1;2;113;141;0;39;86;10;25;25;30;44;9;26;21;4;3;15;21;13;40;20;0;0;52;89;14;29;23;30;52;14;32;37;8;8;12;19;25;64;23;2;0
400974852;0;Kings;1;0;0;2;83;101;0;37;88;2;14;7;14;56;9;36;15;8;5;15;18;12;56;18;1;0;36;85;12;29;17;22;56;14;39;25;8;7;15;8;14;40;17;0;0
400974852;1;Pacers;0;2;1;0;101;83;1;36;85;12;29;17;22;56;14;39;25;8;7;15;8;14;40;17;0;0;37;88;2;14;7;14;56;9;36;15;8;5;15;18;12;56;18;1;0
400974853;0;Suns;1;0;0;0;122;114;1;45;96;10;22;22;24;70;10;56;18;5;5;20;15;13;46;26;1;0;42;102;9;31;21;30;52;7;37;15;9;4;7;14;22;48;22;1;0
400974853;1;Nets;0;0;1;0;114;122;0;42;102;9;31;21;30;52;7;37;15;9;4;7;14;22;48;22;1;0;45;96;10;22;22;24;70;10;56;18;5;5;20;15;13;46;26;1;0
400974854;0;Thunder;1;1;0;2;110;91;1;40;80;12;27;18;21;55;9;37;24;6;3;16;15;3;38;20;4;0;32;77;9;31;18;22;37;4;27;24;8;4;15;9;10;32;22;1;0
400974854;1;Bucks;0;2;1;1;91;110;0;32;77;9;31;18;22;37;4;27;24;8;4;15;9;10;32;22;1;0;40;80;12;27;18;21;55;9;37;24;6;3;16;15;3;38;20;4;0
400974855;0;Pistons;0;1;1;0;93;113;1;41;94;10;33;1;3;47;10;34;21;7;3;13;12;5;50;11;1;0;45;91;12;26;11;14;57;11;42;30;9;5;14;16;17;62;14;0;0
400974855;1;Lakers;1;0;0;1;113;93;0;45;91;12;26;11;14;57;11;42;30;9;5;14;16;17;62;14;0;0;41;94;10;33;1;3;47;10;34;21;7;3;13;12;5;50;11;1;0
400974856;0;Bucks;0;2;0;1;121;126;0;45;91;19;36;12;15;48;9;31;29;3;3;14;19;13;40;25;1;0;45;84;14;25;22;29;47;7;34;21;5;3;11;11;5;52;18;1;0
400974856;1;Hornets;0;1;0;2;126;121;1;45;84;14;25;22;29;47;7;34;21;5;3;11;11;5;52;18;1;0;45;91;19;36;12;15;48;9;31;29;3;3;14;19;13;40;25;1;0
400974857;0;Pacers;0;2;0;2;124;107;1;49;90;16;26;10;13;47;8;35;35;9;1;14;18;16;44;23;0;1;43;86;7;31;14;20;46;8;33;25;6;3;16;22;6;58;19;0;0
400974857;1;Cavaliers;0;2;0;2;107;124;0;43;86;7;31;14;20;46;8;33;25;6;3;16;22;6;58;19;0;0;49;90;16;26;10;13;47;8;35;35;9;1;14;18;16;44;23;0;1
400974858;0;Hawks;0;0;0;1;109;119;1;41;94;8;23;19;27;59;12;37;22;11;4;19;15;10;52;28;0;0;46;99;13;35;14;25;66;15;38;36;10;4;17;20;5;52;26;0;0
400974858;1;76ers;0;1;0;0;119;109;0;46;99;13;35;14;25;66;15;38;36;10;4;17;20;5;52;26;0;0;41;94;8;23;19;27;59;12;37;22;11;4;19;15;10;52;28;0;0
400974859;0;Suns;1;0;0;2;122;116;0;41;83;9;24;31;38;52;11;34;23;5;5;10;15;6;58;24;1;1;41;92;10;30;24;30;54;15;30;20;5;4;12;18;14;46;28;1;0
400974859;1;Wizards;0;2;1;0;116;122;1;41;92;10;30;24;30;54;15;30;20;5;4;12;18;14;46;28;1;0;41;83;9;24;31;38;52;11;34;23;5;5;10;15;6;58;24;1;1
400974860;0;Kings;1;0;0;2;86;113;1;35;81;6;20;10;12;34;7;19;24;10;5;15;18;6;42;18;0;0;40;82;17;41;16;19;59;16;36;30;10;3;18;12;11;36;19;0;0
400974860;1;Celtics;0;2;1;0;113;86;0;40;82;17;41;16;19;59;16;36;30;10;3;18;12;11;36;19;0;0;35;81;6;20;10;12;34;7;19;24;10;5;15;18;6;42;18;0;0
400974861;0;Bulls;0;0;0;1;91;97;0;36;89;7;28;12;19;61;7;47;20;7;6;12;15;5;40;19;0;0;34;83;12;31;17;19;50;3;45;21;8;0;11;10;4;38;19;0;0
400974861;1;Heat;0;1;0;0;97;91;1;34;83;12;31;17;19;50;3;45;21;8;0;11;10;4;38;19;0;0;36;89;7;28;12;19;61;7;47;20;7;6;12;15;5;40;19;0;0
400974862;0;Rockets;1;2;0;0;119;97;1;42;88;19;52;16;21;53;9;37;21;6;4;15;15;7;38;20;0;0;39;90;8;26;11;13;51;6;36;23;8;1;19;35;8;38;18;0;0
400974862;1;Knicks;0;0;1;2;97;119;0;39;90;8;26;11;13;51;6;36;23;8;1;19;35;8;38;18;0;0;42;88;19;52;16;21;53;9;37;21;6;4;15;15;7;38;20;0;0
400974863;0;Magic;0;0;1;0;101;99;1;38;75;13;29;12;14;45;6;32;25;6;8;24;30;17;40;22;1;0;39;82;10;30;11;16;42;5;26;21;12;3;15;10;22;48;16;1;0
400974863;1;Grizzlies;1;0;0;0;99;101;0;39;82;10;30;11;16;42;5;26;21;12;3;15;10;22;48;16;1;0;38;75;13;29;12;14;45;6;32;25;6;8;24;30;17;40;22;1;0
400974864;0;Timberwolves;1;2;1;1;104;98;1;41;83;6;22;16;24;56;11;36;20;13;3;22;28;10;48;21;0;0;36;84;8;31;18;21;45;9;29;27;13;4;19;27;20;52;24;0;0
400974864;1;Pelicans;1;1;1;2;98;104;0;36;84;8;31;18;21;45;9;29;27;13;4;19;27;20;52;24;0;0;41;83;6;22;16;24;56;11;36;20;13;3;22;28;10;48;21;0;0
400974865;0;Raptors;0;2;1;1;111;129;1;42;85;11;31;16;25;46;9;29;20;7;4;14;21;10;58;25;0;0;47;88;16;32;19;29;57;9;34;35;9;4;12;22;20;52;20;0;0
400974865;1;Nuggets;1;1;0;2;129;111;0;47;88;16;32;19;29;57;9;34;35;9;4;12;22;20;52;20;0;0;42;85;11;31;16;25;46;9;29;20;7;4;14;21;10;58;25;0;0
400974866;0;Trail Blazers;1;1;1;1;103;112;1;37;93;9;34;20;27;61;11;42;17;8;8;17;18;6;40;25;1;0;34;90;13;29;31;36;63;10;45;16;9;8;14;13;5;32;21;2;0
400974866;1;Jazz;1;1;1;1;112;103;0;34;90;13;29;31;36;63;10;45;16;9;8;14;13;5;32;21;2;0;37;93;9;34;20;27;61;11;42;17;8;8;17;18;6;40;25;1;0
400974867;0;Mavericks;1;0;1;1;98;119;1;35;89;12;36;16;20;43;9;29;20;8;5;14;20;11;26;22;2;0;41;78;13;28;24;29;57;7;42;27;9;5;16;16;20;48;20;3;0
400974867;1;Clippers;1;1;1;0;119;98;0;41;78;13;28;24;29;57;7;42;27;9;5;16;16;20;48;20;3;0;35;89;12;36;16;20;43;9;29;20;8;5;14;20;11;26;22;2;0
400974868;0;Warriors;1;2;1;2;112;92;1;43;83;14;28;12;16;48;5;36;30;11;12;14;15;24;40;20;1;0;34;87;7;24;17;23;55;14;32;19;6;8;19;23;7;32;10;2;0
400974868;1;Spurs;1;2;1;2;92;112;0;34;87;7;24;17;23;55;14;32;19;6;8;19;23;7;32;10;2;0;43;83;14;28;12;16;48;5;36;30;11;12;14;15;24;40;20;1;0
400974869;0;Lakers;1;0;1;1;110;113;0;43;79;4;18;20;27;43;2;30;16;8;8;11;19;6;56;20;0;0;40;86;9;22;24;27;49;10;31;22;7;4;12;11;4;50;21;0;0
400974869;1;Trail Blazers;1;1;1;0;113;110;1;40;86;9;22;24;27;49;10;31;22;7;4;12;11;4;50;21;0;0;43;79;4;18;20;27;43;2;30;16;8;8;11;19;6;56;20;0;0
400974870;0;Bucks;0;2;0;1;96;105;0;39;83;10;25;8;9;42;7;29;27;6;6;14;17;6;40;24;1;0;37;78;8;26;23;28;49;7;32;21;10;4;14;12;8;40;11;1;0
400974870;1;Pistons;0;1;0;2;105;96;1;37;78;8;26;23;28;49;7;32;21;10;4;14;12;8;40;11;1;0;39;83;10;25;8;9;42;7;29;27;6;6;14;17;6;40;24;1;0
400974871;0;Bulls;0;0;0;0;105;83;0;40;85;14;29;11;12;56;9;39;23;6;2;17;6;10;42;13;0;0;35;86;10;35;3;5;43;7;31;23;6;2;16;18;11;38;11;0;0
400974871;1;Magic;0;0;0;0;83;105;1;35;86;10;35;3;5;43;7;31;23;6;2;16;18;11;38;11;0;0;40;85;14;29;11;12;56;9;39;23;6;2;17;6;10;42;13;0;0
400974872;0;Pacers;0;2;0;1;110;121;1;45;97;8;28;12;19;53;8;32;25;6;6;12;10;12;56;18;1;0;46;92;18;36;11;14;55;12;38;34;7;9;20;17;10;40;20;0;1
400974872;1;76ers;0;1;0;2;121;110;0;46;92;18;36;11;14;55;12;38;34;7;9;20;17;10;40;20;0;1;45;97;8;28;12;19;53;8;32;25;6;6;12;10;12;56;18;1;0
400974873;0;Cavaliers;0;2;0;2;130;122;0;46;82;12;27;26;28;39;8;26;20;11;4;15;17;2;52;27;0;0;45;84;11;28;21;31;48;9;28;25;5;2;16;18;0;58;24;1;1
400974873;1;Wizards;0;2;0;2;122;130;1;45;84;11;28;21;31;48;9;28;25;5;2;16;18;0;58;24;1;1;46;82;12;27;26;28;39;8;26;20;11;4;15;17;2;52;27;0;0
400974874;0;Rockets;1;2;0;0;119;104;1;42;89;16;47;19;23;48;9;35;28;14;4;14;17;28;50;16;0;0;39;81;11;33;15;18;48;5;36;16;8;8;18;22;11;50;16;3;0
400974874;1;Hawks;0;0;1;2;104;119;0;39;81;11;33;15;18;48;5;36;16;8;8;18;22;11;50;16;3;0;42;89;16;47;19;23;48;9;35;28;14;4;14;17;28;50;16;0;0
400974875;0;Suns;1;0;0;0;107;120;1;34;97;9;32;30;37;60;20;27;17;7;3;10;11;14;42;25;0;0;45;87;8;26;22;25;55;9;40;24;5;7;13;11;8;62;24;1;0
400974875;1;Knicks;0;0;1;0;120;107;0;45;87;8;26;22;25;55;9;40;24;5;7;13;11;8;62;24;1;0;34;97;9;32;30;37;60;20;27;17;7;3;10;11;14;42;25;0;0
400974876;0;Pelicans;1;1;1;0;99;94;1;36;89;7;29;20;26;67;9;44;23;9;4;14;10;12;50;22;2;1;34;88;9;34;17;22;51;9;38;19;4;7;15;20;4;40;24;1;0
400974876;1;Mavericks;1;0;1;1;94;99;0;34;88;9;34;17;22;51;9;38;19;4;7;15;20;4;40;24;1;0;36;89;7;29;20;26;67;9;44;23;9;4;14;10;12;50;22;2;1
400974877;0;Hornets;0;1;1;2;101;108;0;33;80;8;24;27;42;60;11;35;16;11;1;12;9;11;40;20;2;0;39;83;9;27;21;26;51;7;38;31;7;6;16;21;11;46;26;0;0
400974877;1;Spurs;1;2;0;1;108;101;1;39;83;9;27;21;26;51;7;38;31;7;6;16;21;11;46;26;0;0;33;80;8;24;27;42;60;11;35;16;11;1;12;9;11;40;20;2;0
400974878;0;Heat;0;1;1;1;94;95;0;36;77;15;37;7;11;48;8;33;23;9;6;23;25;4;34;24;0;0;36;80;9;23;14;25;52;13;28;17;9;6;17;24;10;50;16;1;0
400974878;1;Nuggets;1;1;0;1;95;94;1;36;80;9;23;14;25;52;13;28;17;9;6;17;24;10;50;16;1;0;36;77;15;37;7;11;48;8;33;23;9;6;23;25;4;34;24;0;0
400974879;0;Raptors;0;2;1;1;109;100;1;38;71;11;30;22;28;46;5;34;20;9;4;17;24;10;36;27;1;0;35;80;8;23;22;24;40;10;23;11;9;5;14;24;10;46;25;0;1
400974879;1;Jazz;1;1;0;2;100;109;0;35;80;8;23;22;24;40;10;23;11;9;5;14;24;10;46;25;0;1;38;71;11;30;22;28;46;5;34;20;9;4;17;24;10;36;27;1;0
400974880;0;Celtics;0;2;1;1;101;94;0;36;84;13;28;16;24;59;11;38;23;6;2;11;15;14;32;14;0;0;35;87;13;35;11;14;52;11;37;20;4;7;12;11;17;36;18;0;1
400974880;1;Thunder;1;1;0;2;94;101;1;35;87;13;35;11;14;52;11;37;20;4;7;12;11;17;36;18;0;1;36;84;13;28;16;24;59;11;38;23;6;2;11;15;14;32;14;0;0
400974881;0;Nets;0;0;1;0;112;124;1;37;91;9;38;29;38;53;8;35;23;8;5;16;26;24;50;22;0;0;48;94;9;21;19;27;64;7;50;26;10;7;16;18;19;68;29;0;0
400974881;1;Lakers;1;0;0;0;124;112;0;48;94;9;21;19;27;64;7;50;26;10;7;16;18;19;68;29;0;0;37;91;9;38;29;38;53;8;35;23;8;5;16;26;24;50;22;0;0
400974882;0;Grizzlies;1;0;1;1;113;104;1;40;84;13;31;20;24;49;9;30;21;8;7;12;10;7;42;28;0;0;38;83;4;26;24;31;51;15;28;18;7;7;13;17;4;58;22;0;0
400974882;1;Clippers;1;1;1;0;104;113;0;38;83;4;26;24;31;51;15;28;18;7;7;13;17;4;58;22;0;0;40;84;13;31;20;24;49;9;30;21;8;7;12;10;7;42;28;0;0
400974883;0;Kings;1;0;0;1;99;108;0;40;76;10;21;9;13;38;3;29;24;6;1;18;18;9;40;23;1;0;40;79;13;24;15;22;48;8;27;28;10;3;15;9;13;46;19;1;0
400974883;1;Pistons;0;1;1;0;108;99;1;40;79;13;24;15;22;48;8;27;28;10;3;15;9;13;46;19;1;0;40;76;10;21;9;13;38;3;29;24;6;1;18;18;9;40;23;1;0
400974884;0;Pelicans;1;1;0;0;96;90;1;35;87;9;31;17;22;61;5;47;23;9;4;15;14;10;42;9;0;0;35;99;11;42;9;12;63;16;42;23;10;5;19;12;8;30;19;1;0
400974884;1;Bulls;0;0;1;1;90;96;0;35;99;11;42;9;12;63;16;42;23;10;5;19;12;8;30;19;1;0;35;87;9;31;17;22;61;5;47;23;9;4;15;14;10;42;9;0;0
400974885;0;Mavericks;1;0;1;2;99;112;0;40;87;10;27;9;12;33;7;24;18;7;2;15;21;11;44;19;0;0;43;79;10;24;16;20;57;10;38;33;7;9;19;24;4;50;20;0;0
400974885;1;Timberwolves;1;2;1;0;112;99;1;43;79;10;24;16;20;57;10;38;33;7;9;19;24;4;50;20;0;0;40;87;10;27;9;12;33;7;24;18;7;2;15;21;11;44;19;0;0
400974886;0;Warriors;1;2;1;1;127;108;1;50;91;18;40;9;17;47;7;34;38;13;4;15;16;16;50;23;0;0;40;87;6;24;22;27;54;9;37;26;9;6;18;35;26;64;18;0;0
400974886;1;Nuggets;1;1;1;2;108;127;0;40;87;6;24;22;27;54;9;37;26;9;6;18;35;26;64;18;0;0;50;91;18;40;9;17;47;7;34;38;13;4;15;16;16;50;23;0;0
400974887;0;Hawks;0;0;0;2;117;115;1;41;86;11;25;24;34;56;11;33;24;4;6;17;17;9;46;20;1;1;42;96;10;36;21;23;55;15;32;27;6;6;13;13;8;48;29;0;1
400974887;1;Cavaliers;0;2;0;0;115;117;0;42;96;10;36;21;23;55;15;32;27;6;6;13;13;8;48;29;0;1;41;86;11;25;24;34;56;11;33;24;4;6;17;17;9;46;20;1;1
400974888;0;Heat;0;1;1;1;104;101;1;37;84;14;36;16;19;49;10;27;23;12;6;16;21;16;36;26;0;0;34;87;9;31;24;30;60;18;32;16;11;4;16;21;8;44;22;2;0
400974888;1;Clippers;1;1;0;1;101;104;0;34;87;9;31;24;30;60;18;32;16;11;4;16;21;8;44;22;2;0;37;84;14;36;16;19;49;10;27;23;12;6;16;21;16;36;26;0;0
400974889;0;Celtics;0;2;0;0;104;88;0;39;89;11;33;15;20;63;9;45;26;10;1;14;11;8;38;21;0;0;33;91;6;29;16;18;52;10;35;18;4;4;13;11;6;38;19;0;0
400974889;1;Magic;0;0;0;2;88;104;1;33;91;6;29;16;18;52;10;35;18;4;4;13;11;6;38;19;0;0;39;89;11;33;15;20;63;9;45;26;10;1;14;11;8;38;21;0;0
400974890;0;Wizards;0;2;0;2;107;96;1;40;85;11;23;16;23;61;11;35;19;9;3;17;21;17;38;26;1;0;37;80;5;24;17;27;44;9;27;17;7;8;13;14;12;56;24;2;0
400974890;1;Raptors;0;2;0;2;96;107;0;37;80;5;24;17;27;44;9;27;17;7;8;13;14;12;56;24;2;0;40;85;11;23;16;23;61;11;35;19;9;3;17;21;17;38;26;1;0
400974891;0;Jazz;1;1;1;2;110;137;0;38;88;13;34;21;24;41;8;25;22;7;3;13;13;4;40;18;1;0;48;81;23;39;18;21;48;5;37;26;9;7;20;19;11;42;24;0;0
400974891;1;Rockets;1;2;1;1;137;110;1;48;81;23;39;18;21;48;5;37;26;9;7;20;19;11;42;24;0;0;38;88;13;34;21;24;41;8;25;22;7;3;13;13;4;40;18;1;0
400974892;0;Suns;1;0;1;2;95;112;1;37;81;8;23;13;22;53;11;34;23;5;4;18;23;8;42;16;0;0;44;88;11;22;13;18;49;8;35;21;9;4;10;11;22;42;19;0;0
400974892;1;Spurs;1;2;1;0;112;95;0;44;88;11;22;13;18;49;8;35;21;9;4;10;11;22;42;19;0;0;37;81;8;23;13;22;53;11;34;23;5;4;18;23;8;42;16;0;0
400974893;0;Pacers;0;2;0;0;101;108;1;37;79;12;25;15;17;41;4;30;24;6;2;12;17;4;34;17;0;0;44;88;6;23;14;19;52;12;34;24;8;7;12;12;8;54;21;2;0
400974893;1;Knicks;0;0;0;2;108;101;0;44;88;6;23;14;19;52;12;34;24;8;7;12;12;8;54;21;2;0;37;79;12;25;15;17;41;4;30;24;6;2;12;17;4;34;17;0;0
400974894;0;Hornets;0;1;1;2;94;112;0;37;89;9;28;11;21;49;10;30;24;8;3;11;10;6;46;24;2;0;38;83;10;24;26;30;62;12;42;20;4;4;16;14;8;28;19;0;0
400974894;1;Timberwolves;1;2;0;1;112;94;1;38;83;10;24;26;30;62;12;42;20;4;4;16;14;8;28;19;0;0;37;89;9;28;11;21;49;10;30;24;8;3;11;10;6;46;24;2;0
400974895;0;Thunder;1;1;1;1;99;103;0;40;89;11;33;8;15;43;6;26;17;11;2;12;6;8;38;27;2;1;37;74;7;20;22;28;56;7;37;20;6;7;23;25;5;48;20;0;0
400974895;1;Trail Blazers;1;1;1;1;103;99;1;37;74;7;20;22;28;56;7;37;20;6;7;23;25;5;48;20;0;0;40;89;11;33;8;15;43;6;26;17;11;2;12;6;8;38;27;2;1
400974896;0;Grizzlies;1;0;1;0;102;107;0;40;87;11;37;11;14;45;6;33;23;6;7;12;4;20;48;22;0;0;40;85;9;27;18;23;55;8;38;25;5;4;19;16;16;54;16;1;1
400974896;1;Lakers;1;0;1;0;107;102;1;40;85;9;27;18;23;55;8;38;25;5;4;19;16;16;54;16;1;1;40;87;11;37;11;14;45;6;33;23;6;7;12;4;20;48;22;0;0
